scorer,movement,movement,movement,movement,movement,movement
individuals,individual_0,individual_0,individual_0,individual_0,individual_0,individual_0
bodyparts,H,H,H,T,T,T
coords,x,y,likelihood,x,y,likelihood
297,,,0.9632413387298584,,,0.9831624031066895
298,1060.038818359375,588.8992919921875,0.9555901288986206,1044.19189453125,600.5875244140625,0.9820918440818787
299,1059.7078857421875,588.79931640625,0.9402501583099365,1043.944091796875,600.42138671875,0.9953486919403076
300,1056.952880859375,588.4857177734375,0.9635018110275269,1041.06103515625,597.3338012695312,0.9790307879447937
301,1056.850830078125,588.2730712890625,0.9616706967353821,1040.86669921875,597.0065307617188,0.9838324189186096
302,1056.621337890625,588.11083984375,0.9558746218681335,1040.7120361328125,596.7994384765625,0.9823452830314636
303,1056.5164794921875,584.7885131835938,0.9521092772483826,1040.6064453125,596.4332885742188,0.9826076030731201
304,1056.430419921875,584.569580078125,0.9519719481468201,1040.4329833984375,596.1121826171875,0.9842290282249451
305,1056.2156982421875,581.510986328125,0.9551778435707092,1040.2850341796875,593.448486328125,0.972730278968811
306,,,,,,
307,,,0.9574728608131409,,,0.9810994267463684
308,1055.7694091796875,580.7508544921875,0.9528506994247437,1040.0474853515625,592.5112915039062,0.9883025288581848
309,1055.5169677734375,580.3698120117188,0.9482348561286926,1039.992431640625,592.1151733398438,0.9861834049224854
310,1052.6036376953125,577.3643188476562,0.96468186378479,1036.7471923828125,589.3727416992188,0.9617452025413513
311,1052.576904296875,577.1824951171875,0.9646784067153931,1036.723876953125,589.1044921875,0.9714121222496033
312,1052.3582763671875,577.0897827148438,0.96363765001297,1036.42626953125,588.7870483398438,0.9747101068496704
313,1052.291748046875,579.8522338867188,0.9620950222015381,1036.25634765625,588.5810546875,0.9767336845397949
314,1052.165283203125,579.578125,0.9511137008666992,1036.1669921875,588.1829833984375,0.9834623336791992
315,1052.0096435546875,573.5462036132812,0.9538637399673462,1035.929443359375,585.3846435546875,0.966140866279602
316,1051.9814453125,573.2670288085938,0.9487309455871582,1035.7352294921875,584.9080810546875,0.9755252003669739
317,1048.8988037109375,576.2509155273438,0.9712759256362915,1032.630126953125,584.6210327148438,0.9838201999664307
318,1048.7347412109375,575.9932250976562,0.9605464339256287,1032.537109375,584.3696899414062,0.9822582006454468
319,1048.594482421875,575.4991455078125,0.9565736055374146,1032.5662841796875,584.0211791992188,0.9877737164497375
320,1048.48486328125,575.556640625,0.9538435935974121,1032.63427734375,584.0516967773438,0.9868754744529724
321,1048.4190673828125,572.39892578125,0.9676581025123596,1032.4119873046875,581.0955810546875,0.9907260537147522
322,1048.1590576171875,569.2177734375,0.9677009582519531,1032.1614990234375,580.889404296875,0.9743215441703796
323,1048.0517578125,569.0202026367188,0.9647659659385681,1032.08349609375,580.5989990234375,0.9702147245407104
324,1047.9588623046875,571.6697998046875,0.9636212587356567,1032.0118408203125,580.175537109375,0.9795947074890137
325,1047.9825439453125,568.4312133789062,0.9625542759895325,1031.8463134765625,577.0032958984375,0.9712215065956116
326,1045.0126953125,568.1419677734375,0.9818989038467407,1028.858154296875,576.67431640625,0.9840081930160522
327,1044.9097900390625,568.00048828125,0.9807391166687012,1028.7081298828125,576.3960571289062,0.9810506701469421
328,1044.7630615234375,567.7881469726562,0.9782602787017822,1028.548095703125,576.078369140625,0.9756782650947571
329,1044.66064453125,567.6737670898438,0.9723572731018066,1028.415283203125,575.7551879882812,0.975895345211029
330,1044.6444091796875,564.4161376953125,0.9756634831428528,1028.3282470703125,572.73388671875,0.9871659278869629
331,,,,,,
332,,,0.9629791378974915,,,0.9750025272369385
333,1044.3760986328125,563.8320922851562,0.9600234627723694,1028.076171875,571.9492797851562,0.9783484935760498
334,1044.3236083984375,563.9398803710938,0.9526282548904419,1028.0369873046875,571.736572265625,0.9733602404594421
335,1044.1998291015625,560.6913452148438,0.9650101661682129,1027.845947265625,568.8772583007812,0.9797235727310181
336,1044.14501953125,560.2969360351562,0.9752584099769592,1027.7647705078125,568.4737548828125,0.9835476279258728
337,,,,,,
338,,,0.9622161388397217,,,0.9728078246116638
339,1044.1800537109375,556.6554565429688,0.9745157957077026,1027.7081298828125,564.8123168945312,0.9723040461540222
340,1041.08642578125,556.555908203125,0.9715446829795837,1024.6632080078125,564.5294189453125,0.9738816618919373
341,1041.0023193359375,556.286865234375,0.9812061786651611,1024.5670166015625,564.2559814453125,0.9767835140228271
342,1040.828125,556.4334106445312,0.9796810150146484,1024.334716796875,564.1219482421875,0.9693722724914551
343,1040.9449462890625,556.2528076171875,0.9684248566627502,1024.4176025390625,563.6807861328125,0.9519575238227844
344,1040.630615234375,556.2114868164062,0.9620743989944458,1024.2144775390625,560.6489868164062,0.9452371001243591
345,1040.3896484375,553.1083984375,0.9775401949882507,1023.8720092773438,560.7137451171875,0.958113968372345
346,1040.52587890625,552.7752685546875,0.9723110795021057,1024.1171875,560.4085693359375,0.9599604606628418
347,1040.5831298828125,552.2732543945312,0.9719219207763672,1024.0611572265625,559.8528442382812,0.9629249572753906
348,1040.4798583984375,552.1246948242188,0.9674834609031677,1024.0301513671875,559.6248168945312,0.9620047211647034
349,1040.2330322265625,552.1219482421875,0.9551599025726318,1023.8554077148438,556.5092163085938,0.9613534808158875
350,1040.3294677734375,548.7403564453125,0.9716442227363586,1023.7738037109375,556.4608764648438,0.9659858345985413
351,1040.223388671875,548.6014404296875,0.9709972143173218,1023.6889038085938,556.240478515625,0.9641126394271851
352,1040.306396484375,548.2538452148438,0.9707085490226746,1023.8335571289062,555.7951049804688,0.9733266830444336
353,1040.3643798828125,548.02392578125,0.9621976017951965,1023.8412475585938,555.509521484375,0.9690201282501221
354,1040.431396484375,544.5598754882812,0.9936171174049377,1023.8728637695312,552.5206298828125,0.9657245874404907
355,1040.28076171875,544.45458984375,0.9876293540000916,1023.8128051757812,552.367919921875,0.9575639963150024
356,1040.092041015625,544.1365356445312,0.9824647307395935,1023.6497192382812,552.1384887695312,0.9617186784744263
357,1040.0240478515625,544.0726928710938,0.9867488145828247,1023.6272583007812,551.8431396484375,0.9709055423736572
358,1037.024658203125,543.87255859375,0.992522120475769,1020.6978149414062,551.552734375,0.9678563475608826
359,1037.0531005859375,540.7191772460938,0.9823027849197388,1020.5681762695312,548.5473022460938,0.974269449710846
360,1037.0927734375,540.2786254882812,0.9844786524772644,1020.6026611328125,548.0643310546875,0.9700259566307068
361,1037.12353515625,540.1309814453125,0.9843344688415527,1020.6227416992188,547.6484375,0.9636624455451965
362,1037.110595703125,536.828369140625,0.9874033331871033,1020.5557861328125,544.7731323242188,0.9719058871269226
363,1037.0631103515625,536.5213623046875,0.9854896068572998,1020.5472412109375,544.4072875976562,0.9701128005981445
364,1036.9903564453125,536.299072265625,0.9850339889526367,1020.4865112304688,544.1128540039062,0.9714127779006958
365,1036.744873046875,536.2647094726562,0.9808003306388855,1020.35791015625,543.9445190429688,0.9696188569068909
366,1036.73681640625,536.0675659179688,0.9899988174438477,1020.3302612304688,543.8263549804688,0.9684886336326599
367,1036.7401123046875,532.8004760742188,0.9816036224365234,1020.3418579101562,540.9970703125,0.9772592782974243
368,1036.604248046875,532.56201171875,0.9826436042785645,1020.2137451171875,540.7076416015625,0.9771829843521118
369,1036.696044921875,532.1535034179688,0.989835262298584,1020.3397216796875,540.3695068359375,0.9785494208335876
370,1036.73974609375,532.0738525390625,0.9916045069694519,1020.3482055664062,540.2543334960938,0.9795674085617065
371,1036.4757080078125,532.1286010742188,0.9796742796897888,1020.0283813476562,540.1635131835938,0.9697774052619934
372,1036.3115234375,532.0798950195312,0.9793292284011841,1019.844970703125,539.8956909179688,0.9685776233673096
373,1036.2957763671875,528.8856201171875,0.9736104011535645,1019.7752685546875,536.9440307617188,0.9804995656013489
374,1036.344482421875,528.4716186523438,0.9794546365737915,1019.821044921875,536.5551147460938,0.9783369302749634
375,1036.425048828125,528.2153930664062,0.9828184843063354,1019.8729858398438,536.2528686523438,0.9774677753448486
376,1036.6177978515625,528.1741943359375,0.9808367490768433,1020.0074462890625,535.996337890625,0.965384840965271
377,1036.64990234375,528.0838623046875,0.9793566465377808,1020.0238647460938,535.7343139648438,0.9687715172767639
378,1036.59326171875,524.7553100585938,0.9808518290519714,1019.9952392578125,532.9075927734375,0.9762934446334839
379,1036.510009765625,524.6099243164062,0.9736371040344238,1019.9575805664062,532.81298828125,0.9767544865608215
380,1036.46484375,524.5142822265625,0.9735627174377441,1019.9024047851562,532.60546875,0.9729300141334534
381,1036.522216796875,524.3826293945312,0.9773678183555603,1019.989501953125,532.3386840820312,0.9759922623634338
382,1036.6326904296875,524.24755859375,0.9851151704788208,1020.0222778320312,532.0341186523438,0.9756271243095398
383,1036.6287841796875,524.28662109375,0.9873842000961304,1020.051513671875,532.030517578125,0.971928060054779
384,1036.7108154296875,524.3810424804688,0.9848273992538452,1017.1400756835938,531.940673828125,0.9635592699050903
385,1036.6549072265625,524.4244995117188,0.9801269769668579,1017.028076171875,531.8615112304688,0.959705650806427
386,1036.567138671875,524.298095703125,0.9882962703704834,1016.94580078125,531.8280029296875,0.9595962166786194
387,1036.634033203125,524.255126953125,0.9829046726226807,1019.94580078125,531.8607177734375,0.9627381563186646
388,1036.647705078125,524.30078125,0.9785268902778625,1020.0198974609375,531.79248046875,0.9598428010940552
389,1036.8470458984375,524.3311767578125,0.9694229364395142,1020.1150512695312,531.5531005859375,0.9510859847068787
390,1036.74169921875,524.4613037109375,0.9692742228507996,1020.0940551757812,528.7234497070312,0.9563043117523193
391,1036.6881103515625,524.4356689453125,0.965825617313385,1020.0478515625,528.7257690429688,0.9525773525238037
392,1036.6072998046875,524.4102172851562,0.9638581871986389,1020.0531616210938,528.821044921875,0.9528878331184387
393,1036.6951904296875,524.3184814453125,0.9664672613143921,1020.1557006835938,531.6668701171875,0.9548213481903076
394,1036.7872314453125,524.2002563476562,0.9749902486801147,1020.2562866210938,531.6776123046875,0.9666426777839661
395,1036.9735107421875,524.1024780273438,0.9722073078155518,1020.3515625,531.5595092773438,0.9643391370773315
396,1037.0223388671875,524.0889892578125,0.9747282862663269,1020.3924560546875,531.546630859375,0.9636505246162415
397,1037.0548095703125,524.1435546875,0.9781355261802673,1020.3553466796875,531.564453125,0.9598692059516907
398,1037.124267578125,524.1650390625,0.9805294871330261,1017.4747314453125,531.5919799804688,0.9585225582122803
399,1037.21435546875,524.2564086914062,0.9789299368858337,1017.4794311523438,531.5673217773438,0.9603291749954224
400,1037.265625,524.2503662109375,0.972957193851471,1017.4758911132812,531.5556640625,0.9573046565055847
401,1037.27587890625,524.2434692382812,0.9667442440986633,1017.554443359375,531.6121215820312,0.9511300921440125
402,1037.4080810546875,524.4183959960938,0.9706817865371704,1017.6572875976562,528.8493041992188,0.9506130814552307
403,1040.5982666015625,524.6464233398438,0.9736461043357849,1020.6618041992188,531.9368896484375,0.952292263507843
404,1040.633056640625,524.8544311523438,0.9769366979598999,1020.7554321289062,532.18505859375,0.9568148851394653
405,1040.60791015625,525.1486206054688,0.9662943482398987,1020.714599609375,532.4223022460938,0.9604501724243164
406,1040.6859130859375,528.4744262695312,0.9451061487197876,1020.7903442382812,532.5090942382812,0.9649543762207031
407,,,,,,
408,,,0.9661768078804016,,,0.9631495475769043
409,1040.7674560546875,529.3285522460938,0.960461437702179,1020.9180908203125,533.3639526367188,0.960940420627594
410,1040.8564453125,535.630859375,0.9510587453842163,1021.0758666992188,536.3396606445312,0.963562548160553
411,1040.971435546875,535.85888671875,0.9567713141441345,1021.1577758789062,536.6028442382812,0.9687309861183167
412,1040.953857421875,533.1624145507812,0.9561182260513306,1021.1904296875,536.9269409179688,0.9665160179138184
413,1041.165283203125,533.2776489257812,0.9532443881034851,1021.399658203125,537.0565185546875,0.9657120704650879
414,1041.2294921875,536.29931640625,0.9555736184120178,1024.4161376953125,537.1824951171875,0.9649826884269714
415,1040.9837646484375,539.62158203125,0.9699596762657166,1024.4747314453125,540.26513671875,0.9797917008399963
416,1044.2598876953125,539.91064453125,0.9740492701530457,1027.5936279296875,540.5311279296875,0.9736681580543518
417,1044.2877197265625,540.0221557617188,0.9630496501922607,1024.467041015625,540.8301391601562,0.9713703393936157
418,1044.408203125,540.2542114257812,0.9510772824287415,1024.5205078125,541.0490112304688,0.9689832925796509
419,1044.2427978515625,537.5446166992188,0.9491170644760132,1024.562255859375,541.3858642578125,0.9558090567588806
420,1044.613037109375,540.6817016601562,0.9631036520004272,1027.877197265625,544.4300537109375,0.9633582830429077
421,,,,,,
422,,,,,,
423,,,0.963023841381073,,,0.953666627407074
424,,,,,,
425,,,,,,
426,,,,,,
427,,,0.9510464668273926,,,0.9763284921646118
428,,,0.9589951038360596,,,0.9618114233016968
429,1048.4000244140625,551.8619384765625,0.9581692814826965,1028.54736328125,552.75,0.9709334373474121
430,,,0.9558836221694946,,,0.9764101505279541
431,848.6046752929688,553.2470092773438,0.9664573073387146,828.4732666015625,557.0396118164062,0.9610589146614075
432,,,0.9531728625297546,,,0.961073637008667
433,,,0.9566697478294373,,,0.9581965804100037
434,848.5941772460938,560.6492309570312,0.9681724905967712,828.4283447265625,561.3284912109375,0.9748255014419556
435,,,,,,
436,,,,,,
437,,,,,,
438,,,,,,
439,,,,,,
440,,,,,,
441,,,,,,
442,,,,,,
443,,,,,,
444,,,,,,
445,,,,,,
446,,,,,,
447,,,,,,
448,,,,,,
449,,,,,,
450,,,,,,
451,,,,,,
452,,,,,,
453,,,,,,
454,,,,,,
455,,,,,,
456,,,,,,
457,,,,,,
458,,,,,,
459,,,,,,
460,,,,,,
461,,,,,,
462,,,0.9813608527183533,,,0.9588344693183899
463,888.567626953125,612.2332763671875,0.9823104739189148,872.04345703125,612.1272583007812,0.9742388129234314
464,888.777587890625,612.7940673828125,0.977534294128418,871.9129638671875,612.6633911132812,0.9685589671134949
465,888.9036254882812,616.0798950195312,0.9742959141731262,872.1259765625,615.9030151367188,0.9698222875595093
466,889.3541259765625,616.56787109375,0.9788894653320312,869.497314453125,616.442138671875,0.9753825664520264
467,892.2769775390625,620.1207275390625,0.9658898115158081,872.5778198242188,619.7919921875,0.9514578580856323
468,892.52783203125,620.2289428710938,0.9643464088439941,872.6593627929688,619.9947509765625,0.9710971713066101
469,892.445556640625,620.6527099609375,0.9634833931922913,872.6226196289062,620.6599731445312,0.968076229095459
470,892.8713989257812,624.1204223632812,0.9638373851776123,873.13671875,623.87890625,0.9532620906829834
471,893.0343627929688,624.2832641601562,0.9613490104675293,876.2564697265625,624.1414794921875,0.9705448746681213
472,893.0782470703125,624.8187866210938,0.9645833373069763,876.2426147460938,624.72314453125,0.9697914719581604
473,893.1394653320312,628.3253173828125,0.9758658409118652,876.6385498046875,627.9299926757812,0.9581998586654663
474,896.451904296875,628.3206176757812,0.9590185284614563,879.6944580078125,628.5496215820312,0.9760522246360779
